66,5,0,0,44,2,19,3,2,0,12,5.666666666666667,32,20.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
24,2,0,0,1,0,23,3,0,0,12,7.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.7142857142857143,0.7142857142857143,0,0
57,3,0,0,41,6,16,4,6,0,5,3.25,11,5.666666666666667,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1.0,0.22727272727272727,0,0
16,2,0,0,1,0,15,3,0,0,7,4.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
44,5,0,0,17,2,15,2,2,0,12,7.0,7,7.0,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
24,3,0,0,6,1,18,4,1,0,5,3.75,4,4.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0.0967741935483871,0.06451612903225806,0,0
44,3,0,0,1,0,17,3,0,0,9,5.0,0,0,0,26,1,2,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
66,5,0,0,15,2,18,3,2,0,10,5.333333333333333,8,6.0,0,33,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
21,2,0,0,1,0,20,3,0,0,12,6.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.5,0.5,0,0
52,6,1,1,1,0,20,3,0,0,14,6.0,0,0,0,31,4,2,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
13,2,0,0,1,0,12,3,0,0,4,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9936908517350158,0.01892744479495268,0,0
66,6,0,0,26,4,28,3,4,0,21,8.666666666666666,11,5.25,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
66,6,0,0,20,2,24,4,2,0,14,5.25,9,8.5,0,22,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
51,6,0,0,18,2,22,3,2,0,15,6.666666666666667,10,7.5,0,11,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
30,2,0,0,13,2,17,3,2,0,9,5.0,8,5.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
24,2,0,0,1,0,23,3,0,0,15,7.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0
28,3,0,0,1,0,20,3,0,0,9,6.0,0,0,0,7,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
55,5,1,0,26,2,26,3,2,0,20,8.0,18,11.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,48,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
24,2,0,0,1,0,23,3,0,0,15,7.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.21739130434782608,0.0,0,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9210526315789473,0.9210526315789473,0,0
17,2,0,0,1,0,16,3,0,0,9,4.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,18,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0
37,3,0,0,1,0,14,3,0,0,8,4.0,0,0,0,22,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
66,5,1,1,36,7,23,2,7,0,19,11.0,7,4.0,0,7,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
22,2,0,0,1,0,21,3,0,0,12,6.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0.11363636363636363,0.11363636363636363,0,0
33,1,0,1,7,1,22,2,1,0,18,10.5,5,5.0,0,4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
66,5,0,0,10,1,15,3,1,0,8,4.333333333333333,8,8.0,0,41,3,5,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
25,2,0,0,1,0,24,3,0,0,16,7.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,1,1,1,-1,-1,-1,1,1,1.0,0.2222222222222222,0,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9830508474576272,0.05084745762711865,0,0
25,2,0,0,6,1,10,2,1,0,6,4.5,4,4.0,0,9,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
66,6,1,0,35,5,23,3,5,0,15,7.0,10,5.8,0,8,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
18,2,0,1,1,0,17,3,0,0,9,5.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
61,8,1,1,17,3,31,5,3,0,10,5.4,7,4.333333333333333,0,13,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
53,6,0,0,18,2,17,3,2,0,10,5.0,8,7.5,0,18,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
25,1,0,0,1,0,24,2,0,0,20,11.5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.8333333333333334,0.8333333333333334,0,0
59,5,0,0,41,8,15,3,8,0,7,4.333333333333333,8,4.0,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0.25806451612903225,0.25806451612903225,0,0
21,2,0,0,1,0,20,3,0,0,12,6.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.8648648648648649,0.6576576576576577,0,0
62,6,0,0,20,3,28,3,3,0,20,8.666666666666666,6,5.333333333333333,0,14,4,0,0,0,0,0,-1,-1,-1,-1,-1,4,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
66,6,0,0,15,2,20,4,2,0,10,4.25,8,6.0,0,31,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1
36,2,0,0,12,2,24,3,2,0,16,7.333333333333333,7,4.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
66,4,0,0,19,3,14,2,3,0,10,6.5,6,5.0,0,33,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
23,2,0,0,1,0,22,3,0,0,14,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.0,0.0,0,0
27,2,0,0,1,0,26,3,0,0,12,8.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,1,0.16666666666666666,0.16666666666666666,0,0
66,5,1,1,38,4,17,2,4,0,13,8.0,11,8.25,0,11,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
52,5,0,0,35,6,14,3,6,0,8,4.0,5,4.666666666666667,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1.0,1.0,0,1
25,2,0,0,1,0,24,3,0,0,16,7.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.16666666666666666,0.16666666666666666,0,0
61,6,0,0,41,3,17,4,3,0,6,3.5,32,12.333333333333334,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
22,2,0,1,1,0,21,3,0,0,13,6.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1.0,1.0,0,0
27,1,0,0,18,3,9,2,3,0,6,4.0,8,4.666666666666667,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
24,2,0,1,1,0,23,3,0,0,15,7.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.15789473684210525,0.15789473684210525,0,0
66,8,0,1,0,0,66,6,0,0,17,9.666666666666666,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1
27,2,0,0,1,0,26,3,0,0,16,8.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1.0,0.9871794871794872,0,0
28,2,0,0,8,1,20,3,1,0,12,6.0,6,6.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
23,1,0,0,1,0,13,2,0,0,10,6.0,0,0,0,9,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
21,2,0,0,1,0,20,3,0,0,12,6.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
42,5,0,0,5,1,24,3,1,0,16,7.333333333333333,3,3.0,0,13,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
24,2,0,0,1,0,23,3,0,0,15,7.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,1,1,1,-1,-1,-1,1,1,0.631578947368421,0.10526315789473684,0,0
23,2,0,0,1,0,22,3,0,0,14,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0.8064516129032258,0.8064516129032258,0,0
23,2,0,0,1,0,22,3,0,0,15,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,1,1,1,-1,-1,-1,1,1,0.5,0.5,0,0
62,5,0,0,26,4,33,3,4,0,26,10.333333333333334,11,5.25,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0.1048951048951049,0.1048951048951049,0,0
37,1,1,0,23,2,14,2,2,0,11,6.5,12,10.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
20,2,0,0,1,0,19,3,0,0,11,5.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
26,2,0,0,1,0,25,3,0,0,14,7.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.6363636363636364,0.6363636363636364,0,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.25,0.0,0,0
66,5,1,1,1,0,15,2,0,0,12,7.0,0,0,1,14,1,1,36,2,17,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,1,1,1,-1,-1,-1,1,1,0.9824561403508771,0.9824561403508771,0,0
23,2,0,0,1,0,22,3,0,0,14,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.7419354838709677,0.5806451612903226,0,0
66,7,0,0,16,1,11,2,1,0,7,5.0,14,14.0,0,11,1,0,21,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
16,2,0,0,1,0,15,3,0,0,7,4.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
27,2,0,0,1,0,26,3,0,0,18,8.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.8985507246376812,0.8695652173913043,0,0
66,9,1,0,37,4,14,4,4,0,4,2.75,17,8.0,0,15,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.0,0.0,0,0
56,6,0,0,39,2,14,4,2,0,4,2.75,32,18.0,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1
45,5,1,0,14,2,22,3,2,0,14,6.666666666666667,7,5.5,0,9,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
13,1,0,0,1,0,12,2,0,0,8,5.5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9347826086956522,0.782608695652174,0,0
20,2,0,0,6,1,14,3,1,0,6,4.0,4,4.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.1111111111111111,0.1111111111111111,0,0
39,2,0,0,1,0,38,3,0,0,25,12.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.7675276752767528,0.7158671586715867,0,0
45,6,0,3,1,0,32,3,0,0,22,10.0,0,0,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
34,2,1,0,19,2,15,2,2,0,12,7.0,11,8.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
31,1,0,0,1,0,30,2,0,0,26,14.5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
26,1,0,0,1,0,23,2,0,0,19,11.0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
58,4,0,0,30,4,22,2,4,0,18,10.5,13,6.25,0,6,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
32,3,0,0,16,2,10,3,2,0,3,2.6666666666666665,9,6.5,0,6,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1.0,1.0,0,0
50,7,0,0,24,4,14,4,4,0,4,2.75,8,4.75,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
24,1,0,0,12,1,12,2,1,0,8,5.5,10,10.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
24,3,0,0,1,0,23,4,0,0,13,5.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9838709677419355,0.9838709677419355,0,0
27,2,0,0,1,0,26,3,0,0,18,8.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,134,1,1,1,-1,-1,1,1,1,-1,-1,-1,0
48,3,0,0,20,4,15,3,4,0,8,4.333333333333333,7,3.75,0,13,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1.0,0.14,0,0
66,6,1,0,30,4,23,3,4,0,17,7.0,10,6.25,0,13,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
34,4,0,0,8,1,14,4,1,0,3,2.75,6,6.0,0,12,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.9333333333333333,0.9333333333333333,0,0
51,4,0,0,38,5,10,2,5,0,6,4.5,9,6.4,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,0.7403846153846154,0.04807692307692308,0,1
50,5,0,0,8,2,28,3,2,0,20,8.666666666666666,4,2.5,0,14,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
51,6,0,0,27,3,12,3,3,0,5,3.3333333333333335,11,7.666666666666667,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
49,5,0,0,16,3,16,2,3,0,12,7.5,6,4.0,0,17,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
15,2,0,0,1,0,14,3,0,0,7,4.0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1.0,0.7619047619047619,0,0
66,6,1,0,20,2,11,2,2,0,8,5.0,9,8.5,0,10,1,0,25,1,22,2,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
66,9,1,0,1,0,16,3,0,0,8,4.666666666666667,0,0,0,49,7,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
44,5,1,0,28,2,13,3,2,0,7,3.6666666666666665,16,12.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
46,7,0,0,15,2,13,3,2,0,7,3.6666666666666665,6,6.0,0,9,1,0,9,1,0,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
47,6,0,0,17,3,21,3,3,0,13,6.333333333333333,6,4.333333333333333,0,0,0,0,9,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
31,3,0,1,1,0,19,3,0,0,10,5.666666666666667,0,0,0,11,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
66,5,0,0,24,3,26,3,3,0,18,8.0,10,6.666666666666667,0,16,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
66,9,1,0,0,0,66,7,0,0,17,8.142857142857142,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1
49,4,0,1,20,3,15,3,3,0,8,4.333333333333333,6,5.333333333333333,0,14,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,0
20,2,0,0,1,0,19,3,0,0,11,5.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,0
66,6,1,0,43,5,11,3,5,0,4,3.0,13,7.4,0,12,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
23,2,0,0,1,0,22,3,0,0,14,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.851063829787234,0.0425531914893617,0,0
60,6,0,0,41,5,16,3,5,0,9,4.666666666666667,11,7.0,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
23,2,0,1,1,0,22,3,0,0,14,6.666666666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.0392156862745098,0.0392156862745098,0,0
61,5,0,0,39,2,11,2,2,0,7,5.0,32,18.0,0,11,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1
